Count	Time	Value	Diff	Status
0	16/08/2013 15:49:45 CEST	4.103,75	0,00	Real-time index
0	16/08/2013 15:49:30 CEST	4.103,78	0,00	Real-time index
0	16/08/2013 15:49:15 CEST	4.103,50	0,00	Real-time index
0	16/08/2013 15:49:00 CEST	4.103,03	0,00	Real-time index
0	16/08/2013 15:48:45 CEST	4.103,32	0,00	Real-time index
0	16/08/2013 15:48:30 CEST	4.103,43	0,00	Real-time index
0	16/08/2013 15:48:15 CEST	4.102,64	0,00	Real-time index
0	16/08/2013 15:48:00 CEST	4.101,97	0,00	Real-time index
0	16/08/2013 15:47:45 CEST	4.100,90	0,00	Real-time index
0	16/08/2013 15:47:30 CEST	4.101,06	0,00	Real-time index
0	16/08/2013 15:47:15 CEST	4.100,32	0,00	Real-time index
0	16/08/2013 15:47:00 CEST	4.099,57	0,00	Real-time index
0	16/08/2013 15:46:45 CEST	4.099,86	0,00	Real-time index
0	16/08/2013 15:46:30 CEST	4.099,51	0,00	Real-time index
0	16/08/2013 15:46:15 CEST	4.099,60	0,00	Real-time index
0	16/08/2013 15:46:00 CEST	4.098,89	0,00	Real-time index
0	16/08/2013 15:45:45 CEST	4.098,81	0,00	Real-time index
0	16/08/2013 15:45:30 CEST	4.098,75	0,00	Real-time index
0	16/08/2013 15:45:15 CEST	4.099,56	0,00	Real-time index
0	16/08/2013 15:45:00 CEST	4.099,68	0,00	Real-time index
0	16/08/2013 15:44:45 CEST	4.099,46	0,00	Real-time index
0	16/08/2013 15:44:30 CEST	4.099,47	0,00	Real-time index
0	16/08/2013 15:44:15 CEST	4.099,39	0,00	Real-time index
0	16/08/2013 15:44:00 CEST	4.098,60	0,00	Real-time index
0	16/08/2013 15:43:45 CEST	4.097,48	0,00	Real-time index
0	16/08/2013 15:43:30 CEST	4.098,49	0,00	Real-time index
0	16/08/2013 15:43:15 CEST	4.098,09	0,00	Real-time index
0	16/08/2013 15:43:00 CEST	4.098,73	0,00	Real-time index
0	16/08/2013 15:42:45 CEST	4.098,94	0,00	Real-time index
0	16/08/2013 15:42:30 CEST	4.100,03	0,00	Real-time index
0	16/08/2013 15:42:15 CEST	4.098,92	0,00	Real-time index
0	16/08/2013 15:42:00 CEST	4.098,80	0,00	Real-time index
0	16/08/2013 15:41:45 CEST	4.098,57	0,00	Real-time index
0	16/08/2013 15:41:30 CEST	4.098,23	0,00	Real-time index
0	16/08/2013 15:41:15 CEST	4.097,57	0,00	Real-time index
0	16/08/2013 15:41:00 CEST	4.097,20	0,00	Real-time index
0	16/08/2013 15:40:45 CEST	4.096,50	0,00	Real-time index
0	16/08/2013 15:40:30 CEST	4.097,11	0,00	Real-time index
0	16/08/2013 15:40:15 CEST	4.095,58	0,00	Real-time index
0	16/08/2013 15:40:00 CEST	4.094,45	0,00	Real-time index
0	16/08/2013 15:39:45 CEST	4.093,54	0,00	Real-time index
0	16/08/2013 15:39:30 CEST	4.091,36	0,00	Real-time index
0	16/08/2013 15:39:15 CEST	4.091,81	0,00	Real-time index
0	16/08/2013 15:39:00 CEST	4.091,53	0,00	Real-time index
0	16/08/2013 15:38:45 CEST	4.091,06	0,00	Real-time index
0	16/08/2013 15:38:30 CEST	4.090,95	0,00	Real-time index
0	16/08/2013 15:38:15 CEST	4.090,61	0,00	Real-time index
0	16/08/2013 15:38:00 CEST	4.090,51	0,00	Real-time index
0	16/08/2013 15:37:45 CEST	4.090,05	0,00	Real-time index
0	16/08/2013 15:37:30 CEST	4.089,65	0,00	Real-time index
0	16/08/2013 15:37:15 CEST	4.089,21	0,00	Real-time index
0	16/08/2013 15:37:00 CEST	4.089,19	0,00	Real-time index
0	16/08/2013 15:36:45 CEST	4.087,93	0,00	Real-time index
0	16/08/2013 15:36:30 CEST	4.087,58	0,00	Real-time index
0	16/08/2013 15:36:15 CEST	4.087,48	0,00	Real-time index
0	16/08/2013 15:36:00 CEST	4.088,09	0,00	Real-time index
0	16/08/2013 15:35:45 CEST	4.086,97	0,00	Real-time index
0	16/08/2013 15:35:30 CEST	4.087,14	0,00	Real-time index
0	16/08/2013 15:35:15 CEST	4.089,11	0,00	Real-time index
0	16/08/2013 15:35:00 CEST	4.089,97	0,00	Real-time index
0	16/08/2013 15:34:45 CEST	4.090,54	0,00	Real-time index
0	16/08/2013 15:34:30 CEST	4.090,37	0,00	Real-time index
0	16/08/2013 15:34:15 CEST	4.090,66	0,00	Real-time index
0	16/08/2013 15:34:00 CEST	4.090,50	0,00	Real-time index
0	16/08/2013 15:33:45 CEST	4.090,38	0,00	Real-time index
0	16/08/2013 15:33:30 CEST	4.090,55	0,00	Real-time index
0	16/08/2013 15:33:15 CEST	4.090,58	0,00	Real-time index
0	16/08/2013 15:33:00 CEST	4.090,69	0,00	Real-time index
0	16/08/2013 15:32:45 CEST	4.091,29	0,00	Real-time index
0	16/08/2013 15:32:30 CEST	4.091,65	0,00	Real-time index
0	16/08/2013 15:32:15 CEST	4.092,34	0,00	Real-time index
0	16/08/2013 15:32:00 CEST	4.093,02	0,00	Real-time index
0	16/08/2013 15:31:45 CEST	4.093,09	0,00	Real-time index
0	16/08/2013 15:31:30 CEST	4.093,17	0,00	Real-time index
0	16/08/2013 15:31:15 CEST	4.093,29	0,00	Real-time index
0	16/08/2013 15:31:00 CEST	4.092,86	0,00	Real-time index
0	16/08/2013 15:30:45 CEST	4.090,83	0,00	Real-time index
0	16/08/2013 15:30:30 CEST	4.091,06	0,00	Real-time index
0	16/08/2013 15:30:15 CEST	4.091,07	0,00	Real-time index
0	16/08/2013 15:30:00 CEST	4.092,80	0,00	Real-time index
0	16/08/2013 15:29:45 CEST	4.092,04	0,00	Real-time index
0	16/08/2013 15:29:30 CEST	4.093,13	0,00	Real-time index
0	16/08/2013 15:29:15 CEST	4.093,34	0,00	Real-time index
0	16/08/2013 15:29:00 CEST	4.093,50	0,00	Real-time index
0	16/08/2013 15:28:45 CEST	4.093,15	0,00	Real-time index
0	16/08/2013 15:28:30 CEST	4.093,24	0,00	Real-time index
0	16/08/2013 15:28:15 CEST	4.093,38	0,00	Real-time index
0	16/08/2013 15:28:00 CEST	4.094,50	0,00	Real-time index
0	16/08/2013 15:27:45 CEST	4.094,28	0,00	Real-time index
0	16/08/2013 15:27:30 CEST	4.094,31	0,00	Real-time index
0	16/08/2013 15:27:15 CEST	4.094,25	0,00	Real-time index
0	16/08/2013 15:27:00 CEST	4.094,77	0,00	Real-time index
0	16/08/2013 15:26:45 CEST	4.094,89	0,00	Real-time index
0	16/08/2013 15:26:30 CEST	4.094,99	0,00	Real-time index
0	16/08/2013 15:26:15 CEST	4.095,29	0,00	Real-time index
0	16/08/2013 15:26:00 CEST	4.095,84	0,00	Real-time index
0	16/08/2013 15:25:30 CEST	4.095,58	0,00	Real-time index
0	16/08/2013 15:25:15 CEST	4.095,71	0,00	Real-time index
0	16/08/2013 15:25:00 CEST	4.096,63	0,00	Real-time index
0	16/08/2013 15:24:30 CEST	4.096,49	0,00	Real-time index
0	16/08/2013 15:24:15 CEST	4.096,67	0,00	Real-time index
0	16/08/2013 15:23:45 CEST	4.096,88	0,00	Real-time index
0	16/08/2013 15:23:30 CEST	4.096,69	0,00	Real-time index
0	16/08/2013 15:23:15 CEST	4.096,66	0,00	Real-time index
0	16/08/2013 15:23:00 CEST	4.096,56	0,00	Real-time index
0	16/08/2013 15:22:45 CEST	4.096,58	0,00	Real-time index
0	16/08/2013 15:22:30 CEST	4.096,74	0,00	Real-time index
0	16/08/2013 15:22:15 CEST	4.096,93	0,00	Real-time index
0	16/08/2013 15:22:00 CEST	4.096,67	0,00	Real-time index
0	16/08/2013 15:21:45 CEST	4.096,73	0,00	Real-time index
0	16/08/2013 15:21:30 CEST	4.096,80	0,00	Real-time index
0	16/08/2013 15:21:15 CEST	4.096,81	0,00	Real-time index
0	16/08/2013 15:21:00 CEST	4.096,92	0,00	Real-time index
0	16/08/2013 15:20:45 CEST	4.096,60	0,00	Real-time index
0	16/08/2013 15:20:30 CEST	4.096,53	0,00	Real-time index
0	16/08/2013 15:20:00 CEST	4.096,47	0,00	Real-time index
0	16/08/2013 15:19:45 CEST	4.096,49	0,00	Real-time index
0	16/08/2013 15:19:30 CEST	4.096,69	0,00	Real-time index
0	16/08/2013 15:19:15 CEST	4.096,97	0,00	Real-time index
0	16/08/2013 15:18:45 CEST	4.096,94	0,00	Real-time index
0	16/08/2013 15:18:30 CEST	4.097,05	0,00	Real-time index
0	16/08/2013 15:18:15 CEST	4.096,64	0,00	Real-time index
0	16/08/2013 15:18:00 CEST	4.095,78	0,00	Real-time index
0	16/08/2013 15:17:45 CEST	4.095,05	0,00	Real-time index
0	16/08/2013 15:17:30 CEST	4.094,89	0,00	Real-time index
0	16/08/2013 15:17:15 CEST	4.094,78	0,00	Real-time index
0	16/08/2013 15:17:00 CEST	4.094,79	0,00	Real-time index
0	16/08/2013 15:16:45 CEST	4.094,82	0,00	Real-time index
0	16/08/2013 15:16:30 CEST	4.094,91	0,00	Real-time index
0	16/08/2013 15:16:15 CEST	4.095,54	0,00	Real-time index
0	16/08/2013 15:16:00 CEST	4.095,55	0,00	Real-time index
0	16/08/2013 15:15:45 CEST	4.095,31	0,00	Real-time index
0	16/08/2013 15:15:30 CEST	4.095,21	0,00	Real-time index
0	16/08/2013 15:15:15 CEST	4.095,27	0,00	Real-time index
0	16/08/2013 15:15:00 CEST	4.095,36	0,00	Real-time index
0	16/08/2013 15:14:45 CEST	4.095,24	0,00	Real-time index
0	16/08/2013 15:14:30 CEST	4.095,26	0,00	Real-time index
0	16/08/2013 15:14:15 CEST	4.095,07	0,00	Real-time index
0	16/08/2013 15:14:00 CEST	4.094,73	0,00	Real-time index
0	16/08/2013 15:13:45 CEST	4.093,72	0,00	Real-time index
0	16/08/2013 15:13:30 CEST	4.093,76	0,00	Real-time index
0	16/08/2013 15:13:15 CEST	4.093,83	0,00	Real-time index
0	16/08/2013 15:13:00 CEST	4.095,18	0,00	Real-time index
0	16/08/2013 15:12:45 CEST	4.095,12	0,00	Real-time index
0	16/08/2013 15:12:30 CEST	4.094,92	0,00	Real-time index
0	16/08/2013 15:12:15 CEST	4.094,89	0,00	Real-time index
0	16/08/2013 15:12:00 CEST	4.095,00	0,00	Real-time index
0	16/08/2013 15:11:45 CEST	4.094,86	0,00	Real-time index
0	16/08/2013 15:11:30 CEST	4.094,70	0,00	Real-time index
0	16/08/2013 15:11:15 CEST	4.093,73	0,00	Real-time index
0	16/08/2013 15:11:00 CEST	4.093,11	0,00	Real-time index
0	16/08/2013 15:10:45 CEST	4.092,60	0,00	Real-time index
0	16/08/2013 15:10:30 CEST	4.092,66	0,00	Real-time index
0	16/08/2013 15:10:15 CEST	4.093,58	0,00	Real-time index
0	16/08/2013 15:10:00 CEST	4.094,12	0,00	Real-time index
0	16/08/2013 15:09:45 CEST	4.094,10	0,00	Real-time index
0	16/08/2013 15:09:30 CEST	4.094,31	0,00	Real-time index
0	16/08/2013 15:09:15 CEST	4.094,71	0,00	Real-time index
0	16/08/2013 15:09:00 CEST	4.094,94	0,00	Real-time index
0	16/08/2013 15:08:45 CEST	4.095,15	0,00	Real-time index
0	16/08/2013 15:08:30 CEST	4.095,25	0,00	Real-time index
0	16/08/2013 15:08:15 CEST	4.096,16	0,00	Real-time index
0	16/08/2013 15:08:00 CEST	4.097,00	0,00	Real-time index
0	16/08/2013 15:07:45 CEST	4.097,09	0,00	Real-time index
0	16/08/2013 15:07:30 CEST	4.097,08	0,00	Real-time index
0	16/08/2013 15:07:15 CEST	4.097,09	0,00	Real-time index
0	16/08/2013 15:07:00 CEST	4.096,73	0,00	Real-time index
0	16/08/2013 15:06:45 CEST	4.096,33	0,00	Real-time index
0	16/08/2013 15:06:30 CEST	4.096,14	0,00	Real-time index
0	16/08/2013 15:06:15 CEST	4.096,33	0,00	Real-time index
0	16/08/2013 15:06:00 CEST	4.096,83	0,00	Real-time index
0	16/08/2013 15:05:45 CEST	4.096,27	0,00	Real-time index
0	16/08/2013 15:05:30 CEST	4.096,66	0,00	Real-time index
0	16/08/2013 15:05:15 CEST	4.096,60	0,00	Real-time index
0	16/08/2013 15:05:00 CEST	4.096,77	0,00	Real-time index
0	16/08/2013 15:04:45 CEST	4.096,56	0,00	Real-time index
0	16/08/2013 15:04:30 CEST	4.096,42	0,00	Real-time index
0	16/08/2013 15:04:15 CEST	4.096,23	0,00	Real-time index
0	16/08/2013 15:04:00 CEST	4.096,27	0,00	Real-time index
0	16/08/2013 15:03:45 CEST	4.096,18	0,00	Real-time index
0	16/08/2013 15:03:30 CEST	4.096,15	0,00	Real-time index
0	16/08/2013 15:03:15 CEST	4.095,11	0,00	Real-time index
0	16/08/2013 15:03:00 CEST	4.094,96	0,00	Real-time index
0	16/08/2013 15:02:45 CEST	4.094,83	0,00	Real-time index
0	16/08/2013 15:02:30 CEST	4.093,32	0,00	Real-time index
0	16/08/2013 15:02:15 CEST	4.093,21	0,00	Real-time index
0	16/08/2013 15:02:00 CEST	4.092,96	0,00	Real-time index
0	16/08/2013 15:01:45 CEST	4.091,69	0,00	Real-time index
0	16/08/2013 15:01:30 CEST	4.091,53	0,00	Real-time index
0	16/08/2013 15:01:15 CEST	4.091,88	0,00	Real-time index
0	16/08/2013 15:01:00 CEST	4.092,08	0,00	Real-time index
0	16/08/2013 15:00:45 CEST	4.092,22	0,00	Real-time index
0	16/08/2013 15:00:30 CEST	4.092,63	0,00	Real-time index
0	16/08/2013 15:00:15 CEST	4.092,62	0,00	Real-time index
0	16/08/2013 15:00:00 CEST	4.092,56	0,00	Real-time index
0	16/08/2013 14:59:45 CEST	4.092,78	0,00	Real-time index
0	16/08/2013 14:59:30 CEST	4.092,36	0,00	Real-time index
0	16/08/2013 14:59:15 CEST	4.092,84	0,00	Real-time index
0	16/08/2013 14:59:00 CEST	4.093,05	0,00	Real-time index
0	16/08/2013 14:58:45 CEST	4.093,42	0,00	Real-time index
0	16/08/2013 14:58:30 CEST	4.093,24	0,00	Real-time index
0	16/08/2013 14:58:15 CEST	4.092,64	0,00	Real-time index
0	16/08/2013 14:58:00 CEST	4.092,54	0,00	Real-time index
0	16/08/2013 14:57:45 CEST	4.092,45	0,00	Real-time index
0	16/08/2013 14:57:30 CEST	4.092,38	0,00	Real-time index
0	16/08/2013 14:57:15 CEST	4.092,29	0,00	Real-time index
0	16/08/2013 14:57:00 CEST	4.091,58	0,00	Real-time index
0	16/08/2013 14:56:45 CEST	4.091,44	0,00	Real-time index
0	16/08/2013 14:56:30 CEST	4.091,51	0,00	Real-time index
0	16/08/2013 14:56:15 CEST	4.092,80	0,00	Real-time index
0	16/08/2013 14:56:00 CEST	4.093,78	0,00	Real-time index
0	16/08/2013 14:55:45 CEST	4.093,63	0,00	Real-time index
0	16/08/2013 14:55:30 CEST	4.093,35	0,00	Real-time index
0	16/08/2013 14:55:15 CEST	4.093,18	0,00	Real-time index
0	16/08/2013 14:55:00 CEST	4.093,13	0,00	Real-time index
0	16/08/2013 14:54:45 CEST	4.093,11	0,00	Real-time index
0	16/08/2013 14:54:30 CEST	4.093,03	0,00	Real-time index
0	16/08/2013 14:54:15 CEST	4.093,15	0,00	Real-time index
0	16/08/2013 14:54:00 CEST	4.093,21	0,00	Real-time index
0	16/08/2013 14:53:45 CEST	4.093,09	0,00	Real-time index
0	16/08/2013 14:53:30 CEST	4.093,08	0,00	Real-time index
0	16/08/2013 14:53:15 CEST	4.093,05	0,00	Real-time index
0	16/08/2013 14:53:00 CEST	4.092,82	0,00	Real-time index
0	16/08/2013 14:52:45 CEST	4.092,70	0,00	Real-time index
0	16/08/2013 14:52:30 CEST	4.092,65	0,00	Real-time index
0	16/08/2013 14:52:15 CEST	4.092,66	0,00	Real-time index
0	16/08/2013 14:52:00 CEST	4.092,57	0,00	Real-time index
0	16/08/2013 14:51:45 CEST	4.092,47	0,00	Real-time index
0	16/08/2013 14:51:30 CEST	4.093,04	0,00	Real-time index
0	16/08/2013 14:51:15 CEST	4.093,21	0,00	Real-time index
0	16/08/2013 14:51:00 CEST	4.092,57	0,00	Real-time index
0	16/08/2013 14:50:45 CEST	4.092,52	0,00	Real-time index
0	16/08/2013 14:50:30 CEST	4.091,27	0,00	Real-time index
0	16/08/2013 14:50:15 CEST	4.090,62	0,00	Real-time index
0	16/08/2013 14:50:00 CEST	4.090,43	0,00	Real-time index
0	16/08/2013 14:49:45 CEST	4.090,53	0,00	Real-time index
0	16/08/2013 14:49:30 CEST	4.090,90	0,00	Real-time index
0	16/08/2013 14:49:15 CEST	4.090,96	0,00	Real-time index
0	16/08/2013 14:49:00 CEST	4.091,01	0,00	Real-time index
0	16/08/2013 14:48:45 CEST	4.091,09	0,00	Real-time index
0	16/08/2013 14:48:30 CEST	4.091,80	0,00	Real-time index
0	16/08/2013 14:48:15 CEST	4.092,45	0,00	Real-time index
0	16/08/2013 14:48:00 CEST	4.092,84	0,00	Real-time index
0	16/08/2013 14:47:45 CEST	4.092,91	0,00	Real-time index
0	16/08/2013 14:47:30 CEST	4.092,89	0,00	Real-time index
0	16/08/2013 14:47:15 CEST	4.092,92	0,00	Real-time index
0	16/08/2013 14:47:00 CEST	4.092,65	0,00	Real-time index
0	16/08/2013 14:46:45 CEST	4.093,13	0,00	Real-time index
0	16/08/2013 14:46:30 CEST	4.092,83	0,00	Real-time index
0	16/08/2013 14:46:15 CEST	4.092,58	0,00	Real-time index
0	16/08/2013 14:46:00 CEST	4.091,69	0,00	Real-time index
0	16/08/2013 14:45:45 CEST	4.091,96	0,00	Real-time index
0	16/08/2013 14:45:30 CEST	4.092,20	0,00	Real-time index
0	16/08/2013 14:45:15 CEST	4.092,27	0,00	Real-time index
0	16/08/2013 14:45:00 CEST	4.093,40	0,00	Real-time index
0	16/08/2013 14:44:45 CEST	4.093,46	0,00	Real-time index
0	16/08/2013 14:44:30 CEST	4.093,41	0,00	Real-time index
0	16/08/2013 14:44:15 CEST	4.093,56	0,00	Real-time index
0	16/08/2013 14:44:00 CEST	4.093,61	0,00	Real-time index
0	16/08/2013 14:43:45 CEST	4.094,07	0,00	Real-time index
0	16/08/2013 14:43:30 CEST	4.094,18	0,00	Real-time index
0	16/08/2013 14:43:15 CEST	4.094,05	0,00	Real-time index
0	16/08/2013 14:43:00 CEST	4.093,97	0,00	Real-time index
0	16/08/2013 14:42:45 CEST	4.093,73	0,00	Real-time index
0	16/08/2013 14:42:30 CEST	4.093,41	0,00	Real-time index
0	16/08/2013 14:42:15 CEST	4.092,10	0,00	Real-time index
0	16/08/2013 14:42:00 CEST	4.091,98	0,00	Real-time index
0	16/08/2013 14:41:45 CEST	4.092,05	0,00	Real-time index
0	16/08/2013 14:41:30 CEST	4.092,36	0,00	Real-time index
0	16/08/2013 14:41:15 CEST	4.092,49	0,00	Real-time index
0	16/08/2013 14:41:00 CEST	4.092,37	0,00	Real-time index
0	16/08/2013 14:40:45 CEST	4.092,48	0,00	Real-time index
0	16/08/2013 14:40:30 CEST	4.092,34	0,00	Real-time index
0	16/08/2013 14:40:15 CEST	4.091,29	0,00	Real-time index
0	16/08/2013 14:40:00 CEST	4.091,31	0,00	Real-time index
0	16/08/2013 14:39:45 CEST	4.091,29	0,00	Real-time index
0	16/08/2013 14:39:30 CEST	4.091,68	0,00	Real-time index
0	16/08/2013 14:39:15 CEST	4.091,57	0,00	Real-time index
0	16/08/2013 14:39:00 CEST	4.091,74	0,00	Real-time index
0	16/08/2013 14:38:45 CEST	4.091,83	0,00	Real-time index
0	16/08/2013 14:38:30 CEST	4.091,59	0,00	Real-time index
0	16/08/2013 14:38:15 CEST	4.091,58	0,00	Real-time index
0	16/08/2013 14:38:00 CEST	4.093,15	0,00	Real-time index
0	16/08/2013 14:37:45 CEST	4.093,13	0,00	Real-time index
0	16/08/2013 14:37:30 CEST	4.093,23	0,00	Real-time index
0	16/08/2013 14:37:15 CEST	4.093,21	0,00	Real-time index
0	16/08/2013 14:37:00 CEST	4.093,22	0,00	Real-time index
0	16/08/2013 14:36:45 CEST	4.093,49	0,00	Real-time index
0	16/08/2013 14:36:30 CEST	4.093,77	0,00	Real-time index
0	16/08/2013 14:36:15 CEST	4.094,63	0,00	Real-time index
0	16/08/2013 14:36:00 CEST	4.094,75	0,00	Real-time index
0	16/08/2013 14:35:45 CEST	4.094,84	0,00	Real-time index
0	16/08/2013 14:35:30 CEST	4.094,76	0,00	Real-time index
0	16/08/2013 14:35:00 CEST	4.095,09	0,00	Real-time index
0	16/08/2013 14:34:45 CEST	4.095,07	0,00	Real-time index
0	16/08/2013 14:34:30 CEST	4.094,93	0,00	Real-time index
0	16/08/2013 14:34:15 CEST	4.095,15	0,00	Real-time index
0	16/08/2013 14:34:00 CEST	4.095,95	0,00	Real-time index
0	16/08/2013 14:33:45 CEST	4.096,59	0,00	Real-time index
0	16/08/2013 14:33:30 CEST	4.096,68	0,00	Real-time index
0	16/08/2013 14:33:15 CEST	4.097,29	0,00	Real-time index
0	16/08/2013 14:33:00 CEST	4.095,28	0,00	Real-time index
0	16/08/2013 14:32:45 CEST	4.094,67	0,00	Real-time index
0	16/08/2013 14:32:30 CEST	4.094,55	0,00	Real-time index
0	16/08/2013 14:32:15 CEST	4.094,61	0,00	Real-time index
0	16/08/2013 14:32:00 CEST	4.094,72	0,00	Real-time index
0	16/08/2013 14:31:45 CEST	4.095,21	0,00	Real-time index
0	16/08/2013 14:31:30 CEST	4.095,37	0,00	Real-time index
0	16/08/2013 14:31:15 CEST	4.095,35	0,00	Real-time index
0	16/08/2013 14:31:00 CEST	4.094,81	0,00	Real-time index
0	16/08/2013 14:30:45 CEST	4.094,60	0,00	Real-time index
0	16/08/2013 14:30:30 CEST	4.094,78	0,00	Real-time index
0	16/08/2013 14:30:15 CEST	4.093,56	0,00	Real-time index
0	16/08/2013 14:30:00 CEST	4.095,03	0,00	Real-time index
0	16/08/2013 14:29:45 CEST	4.094,97	0,00	Real-time index
0	16/08/2013 14:29:30 CEST	4.094,74	0,00	Real-time index
0	16/08/2013 14:29:15 CEST	4.094,70	0,00	Real-time index
0	16/08/2013 14:29:00 CEST	4.094,67	0,00	Real-time index
0	16/08/2013 14:28:45 CEST	4.094,89	0,00	Real-time index
0	16/08/2013 14:28:30 CEST	4.094,78	0,00	Real-time index
0	16/08/2013 14:28:15 CEST	4.094,79	0,00	Real-time index
0	16/08/2013 14:28:00 CEST	4.094,94	0,00	Real-time index
0	16/08/2013 14:27:45 CEST	4.094,88	0,00	Real-time index
0	16/08/2013 14:27:30 CEST	4.094,82	0,00	Real-time index
0	16/08/2013 14:27:15 CEST	4.094,79	0,00	Real-time index
0	16/08/2013 14:27:00 CEST	4.094,86	0,00	Real-time index
0	16/08/2013 14:26:45 CEST	4.094,71	0,00	Real-time index
0	16/08/2013 14:26:30 CEST	4.094,89	0,00	Real-time index
0	16/08/2013 14:26:15 CEST	4.094,86	0,00	Real-time index
0	16/08/2013 14:26:00 CEST	4.094,91	0,00	Real-time index
0	16/08/2013 14:25:45 CEST	4.094,80	0,00	Real-time index
0	16/08/2013 14:25:30 CEST	4.094,84	0,00	Real-time index
0	16/08/2013 14:25:15 CEST	4.094,64	0,00	Real-time index
0	16/08/2013 14:25:00 CEST	4.094,68	0,00	Real-time index
0	16/08/2013 14:24:45 CEST	4.094,77	0,00	Real-time index
0	16/08/2013 14:24:30 CEST	4.094,73	0,00	Real-time index
0	16/08/2013 14:24:15 CEST	4.094,40	0,00	Real-time index
0	16/08/2013 14:24:00 CEST	4.094,29	0,00	Real-time index
0	16/08/2013 14:23:45 CEST	4.094,28	0,00	Real-time index
0	16/08/2013 14:23:30 CEST	4.094,21	0,00	Real-time index
0	16/08/2013 14:23:00 CEST	4.094,59	0,00	Real-time index
0	16/08/2013 14:22:45 CEST	4.094,61	0,00	Real-time index
0	16/08/2013 14:22:30 CEST	4.094,37	0,00	Real-time index
0	16/08/2013 14:22:15 CEST	4.094,40	0,00	Real-time index
0	16/08/2013 14:22:00 CEST	4.094,82	0,00	Real-time index
0	16/08/2013 14:21:45 CEST	4.095,06	0,00	Real-time index
0	16/08/2013 14:21:30 CEST	4.095,29	0,00	Real-time index
0	16/08/2013 14:21:15 CEST	4.095,06	0,00	Real-time index
0	16/08/2013 14:21:00 CEST	4.095,38	0,00	Real-time index
0	16/08/2013 14:20:45 CEST	4.095,27	0,00	Real-time index
0	16/08/2013 14:20:30 CEST	4.094,97	0,00	Real-time index
0	16/08/2013 14:20:15 CEST	4.094,50	0,00	Real-time index
0	16/08/2013 14:20:00 CEST	4.093,74	0,00	Real-time index
0	16/08/2013 14:19:45 CEST	4.093,60	0,00	Real-time index
0	16/08/2013 14:19:30 CEST	4.093,67	0,00	Real-time index
0	16/08/2013 14:19:15 CEST	4.093,64	0,00	Real-time index
0	16/08/2013 14:19:00 CEST	4.093,66	0,00	Real-time index
0	16/08/2013 14:18:45 CEST	4.093,49	0,00	Real-time index
0	16/08/2013 14:18:30 CEST	4.093,23	0,00	Real-time index
0	16/08/2013 14:18:15 CEST	4.094,13	0,00	Real-time index
0	16/08/2013 14:18:00 CEST	4.094,36	0,00	Real-time index
0	16/08/2013 14:17:45 CEST	4.094,39	0,00	Real-time index
0	16/08/2013 14:17:30 CEST	4.094,50	0,00	Real-time index
0	16/08/2013 14:17:15 CEST	4.095,22	0,00	Real-time index
0	16/08/2013 14:17:00 CEST	4.095,40	0,00	Real-time index
0	16/08/2013 14:16:45 CEST	4.095,66	0,00	Real-time index
0	16/08/2013 14:16:15 CEST	4.095,70	0,00	Real-time index
0	16/08/2013 14:16:00 CEST	4.095,88	0,00	Real-time index
0	16/08/2013 14:15:45 CEST	4.095,84	0,00	Real-time index
0	16/08/2013 14:15:30 CEST	4.095,96	0,00	Real-time index
0	16/08/2013 14:15:15 CEST	4.095,81	0,00	Real-time index
0	16/08/2013 14:15:00 CEST	4.095,88	0,00	Real-time index
0	16/08/2013 14:14:45 CEST	4.095,80	0,00	Real-time index
0	16/08/2013 14:14:30 CEST	4.095,82	0,00	Real-time index
0	16/08/2013 14:14:15 CEST	4.095,70	0,00	Real-time index
0	16/08/2013 14:14:00 CEST	4.095,03	0,00	Real-time index
0	16/08/2013 14:13:45 CEST	4.095,21	0,00	Real-time index
0	16/08/2013 14:13:30 CEST	4.095,18	0,00	Real-time index
